house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status
1 BHK Apartment ,650 sq ft,Handewadi,Pune,18.46534538,73.93486786,8000,INR,1,1,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent."," 25,000",Unfurnished
2 BHK Apartment ,950 sq ft,Hadapsar,Pune,18.48871994,73.93733978,16000,INR,2,2,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent."," 40,000",Furnished
2 BHK Apartment ,860 sq ft,Hadapsar,Pune,18.48906708,73.93299103,11000,INR,2,2,null,null,Posted 3 years ago,"2 Bhk Flat For Rent In Vardhaman Township In Sasane Nagar, Hadapsar, Pune 411028.
Semi Furnished Flat, Common Car Parking.
Area = 860 sqft.
Rent = 11 k, Deposit = 35 k."," 25,000",Semi-Furnished
3 BHK Apartment ,"1,300 sq ft",Hadapsar,Pune,18.47151184,73.93690491,12000,INR,3,3,null,null,Posted 3 years ago,"3 Bhk Flat For Rent In Dreams Estate In Handewadi Road, Hadapsar, Pune 411028.
Unfurnished Flat, Covered Car Parking.
Area = 1300 sqft.
Rent = 12 k, Deposit = 30 k."," 30,000",Unfurnished
3 BHK Apartment ,"1,254 sq ft",Hadapsar,Pune,18.48131561,73.93276215,15000,INR,3,3,null,null,Posted 2 years ago,"A spacious 3 bhk multistorey apartment is available for rental in Runwal Housing Seagull, Hadapsar, Pune. It has a built-up area of 1254 sqft and is available for rent at Rs. 15,000 per month . The house is unfurnished. Itâs on 3rd floor out of 11 floors building. It has shopping_mall. Other amenities include gymnasium, swimming pool, maintenance_staff, children's play area, staff quarter, water storage, power backup, 24 x 7 security and rain water harvesting. Its main door is facing east direction. The property has 3 bathrooms and 3 balconies. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details. "," 40,000",Unfurnished
1 BHK Apartment ,570 sq ft,Hadapsar,Pune,18.48888588,73.9434967,9000,INR,1,1,null,null,Posted 2 years ago,"Itâs a 1 bhk multistorey apartment situated in Unnati World Shiv Unnati Residency, Hadapsar, Pune. It has area of 570 sqft and is available at a rent of Rs. 9,000. The house is semi-furnished. Itâs on 4th floor out of 8 floors building. The property has 1 bathroom and 1 balcony. The site is in close proximity to various civic utilities. Please contact for more details. "," 20,000",Semi-Furnished
1 BHK Apartment ,710 sq ft,Hadapsar,Pune,18.48541641,73.93864441,10000,INR,1,1,null,null,Posted 2 years ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Mantra Properties Majestica. It has a built-up area of 710 sqft and is available for rent at Rs. 10,000 per month . The house is unfurnished. It has lift available as well as children's play area. The project also has staff quarter, car parking, power backup, swimming pool, multipurpose room, maintenance staff, rain water harvesting and jogging track. The property has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living for the residents. "," 30,000",Unfurnished
2 BHK Apartment ,970 sq ft,Undri,Pune,18.45152092,73.91368866,14000,INR,2,2,null,null,Posted 2 years ago,Well designed 2 bhk multistorey apartment is available at a prime location in Amit Enterprises Colori. The house is semi-furnished. The property has 2 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Contact us for more details. ," 40,000",Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Undri,Pune,18.46088982,73.91506195,16000,INR,2,2,null,null,Posted 2 years ago,"It has indoor games. Other amenities include car parking, staff quarter, gymnasium, jogging track, club house, swimming pool, 24 x 7 security, children's play area and landscaped gardens. It is east facing property. It has 2 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. "," 40,000",Unfurnished
1 BHK Apartment ,640 sq ft,Undri,Pune,18.4601593,73.91429138,9000,INR,1,1,null,null,Posted 2 years ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in Setpal Properties Karishma Platinum, one of the most prestigious projects of Undri. It has area of 640 sqft and is available at a rent of Rs. 9,000. It is an unfurnished property. It has lift available as well as 24 x 7 security. The project also has car parking, rain water harvesting and jogging track. It has 1 bathroom and 1 balcony. It is well connected to the city areas. "," 27,000",Unfurnished
3 BHK Apartment ,"1,250 sq ft",Undri,Pune,18.45055962,73.92471313,13000,INR,3,3,null,null,Posted 2 years ago,"Itâs a 3 bhk multistorey apartment situated in Tata Value Homes Inora Park, Undri. It has area of 1250 sqft and is available at a rent of Rs. 13,000. It is an unfurnished property. It is on the 3rd floor of the building (total number of floors are 7). It has maintenance_staff as well as sports_facility. The project also has conference room, power backup, car parking, hospital, 24 x 7 security, school, intercom and internet/wi-fi. It has 3 bathrooms and 3 balconies. Please contact for more details. "," 40,000",Unfurnished
3 BHK Apartment ,"1,100 sq ft",Hadapsar,Pune,18.50113678,73.9384613,15000,INR,3,3,null,null,Posted 2 years ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Kumar Urban Development Kubera Sankul. It has an area of 1100 sqft with a carpet area of 825 sqft . The property is available at a monthly rental of Rs. 15,000 . It is an unfurnished property. Itâs on 4th floor out of 10 floors building. It has 3 bathrooms and 3 balconies. "," 45,000",Unfurnished
1 BHK Apartment ,900 sq ft,Hadapsar,Pune,18.48541641,73.93864441,10000,INR,1,1,null,null,Posted 2 years ago,"Itâs a 1 bhk multistorey apartment situated in Mantra Properties Majestica, Hadapsar. It has an area of 900 sqft . The property is available at a monthly rental of Rs. 10,000 . It is an unfurnished property. It is on the 1st floor of the building (total number of floors are 3). It has power backup as well as maintenance staff. The project also has gymnasium, children's play area, indoor games, power backup, club house, multipurpose room, car parking and rain water harvesting. Its main door is facing east direction. It has 1 bathroom and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. "," 30,000",Unfurnished
2 BHK Apartment ,"1,250 sq ft",Wakad,Pune,18.59830666,73.75841522,15000,INR,2,2,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 50,000",Unfurnished
2 BHK Apartment ,"1,017 sq ft",Wakad,Pune,18.60084724,73.75977325,16000,INR,2,null,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 40,000",Unfurnished
3 BHK Apartment ,"1,555 sq ft",Wakad,Pune,18.59652519,73.76265717,18000,INR,2,2,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 60,000",Unfurnished
3 BHK Apartment ,"1,485 sq ft",Wakad,Pune,18.60178185,73.75954437,19000,INR,3,null,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 50,000",Unfurnished
3 BHK Apartment ,"1,550 sq ft",Wakad,Pune,18.59427261,73.76107025,26000,INR,3,3,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 60,000",Unfurnished
3 BHK Apartment ,"1,550 sq ft",Wakad,Pune,18.60016441,73.7557373,18000,INR,3,2,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 60,000",Unfurnished
3 BHK Apartment ,"1,550 sq ft",Wakad,Pune,18.59777069,73.76177216,24000,INR,2,2,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 60,000",Semi-Furnished
1 BHK Apartment ,711 sq ft,Gahunje,Pune,18.66266441,73.7066803,26000,INR,1,null,null,null,Posted 2 years ago,"A 1 bhk property is available for rental in Lodha Group Belmondo, Gahunje, Pune. It has a built-up area of 711 sqft and is available for rent at Rs. 26,000 per month . The house is furnished. Furnishings include 1 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 wifi, 1 microwave, 1 dining table, 1 gas connection, 2 ac, 1 bed and 1 modular kitchen. It is located on the 21st floor(out of a total of 24 floor(s)). It has golf course as well as 24 x 7 security. The project also has cafeteria, multipurpose room, indoor games, intercom, sports facility, cctv, swimming pool and rain water harvesting. Its main door is facing east direction. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. "," 1,00,000",Furnished
