house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment ,"1,100 sq ft",Kurla,Mumbai,19.06987572,72.87733459,55000,INR,2,null,null,null,Posted 3 years ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Omkar Realtors And Developers Meridia, one of the most prestigious projects of Kurla. It has an area of 1100 sqft with a carpet area of 1000 sqft . The property is available at a monthly rental of Rs. 55,000 . It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 sofa. It also has 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is west facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,650 sq ft,Kalyan East,Mumbai,19.2180481,73.13169098,7000,INR,1,1,Negotiable,null,Posted 3 years ago,," 45,000",Semi-Furnished
2 BHK Apartment ,"1,350 sq ft",Kurla,Mumbai,19.08502007,72.88198853,38000,INR,2,null,null,null,Posted 2 years ago,"A 2 bhk property is available for rental in Rani Creators Consultant And Service Providers Royale Residences B And C Wing, Kurla, Mumbai. It has area of 1350 sqft and is available at a rent of Rs. 38,000. The house is unfurnished. It is a 2 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. ",No Deposit,Unfurnished
2 BHK Apartment ,"1,100 sq ft",Kurla West,Mumbai,19.08627701,72.88880157,48000,INR,null,null,null,null,Posted 2 years ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Kurla West. It has area of 1100 sqft and is available at a rent of Rs. 48,000. It is a furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. ",No Deposit,Furnished
3 BHK Apartment ,"1,515 sq ft",Kurla,Mumbai,19.08032036,72.88509369,90000,INR,null,null,null,null,Posted 2 years ago,"A 3 bhk property is available for rental in Kohinoor Developers City Phase I, Kurla, Mumbai. It has an area of 1515 sqft with a carpet area of 1000 sqft . The property is available at a monthly rental of Rs. 90,000 . It is a furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Furnished
2 BHK Apartment ,"1,200 sq ft",Kurla,Mumbai,19.083004,72.8820343,55000,INR,2,null,null,null,Posted 2 years ago,"Here is an excellent 2 BHK Apartment available for rent in Mumbai. Surrounded by natural greens and equipped with numerous amenities, this rented 2 BHK house offers a comfortable lifestyle for families. It is a spacious property nestled in Kurla that enjoys good connectivity to major landmarks of the city. The Apartment is on the 5 floor. There is a total of 8 floors. The Apartment is designed as per modern construction standards. It has 2 bedrooms and 2 bathroom. The 2 BHK unit is thoughtfully designed to meet the space needs of a modern family and allows ample sunlight and fresh air. There are 0 balcony in this unit where residents can spend a relaxed evening and enjoy excellent views of the surroundings. This Apartment has 1200 Square feet of built-up area. It has a carpet area of 700 Square feet. Project Highlights It is a part of the project RC The Grand Residency in Kurla. Several lifestyle amenities have been provided for the residents of this Apartment to ensure a sophisticated living. The locality Kurla provides comfortable social infrastructure. Residents have easy access to various healthcare centres like Shree IVF Clinic- Dr Jay Mehta, Mumbai Eye Care - Multi Speciality Hospital, and Kohinoor Hospital. There are several schools nearby like Soni Tutorials, Michael High School, and Magan Nathuram School",No Deposit,Unfurnished
2 BHK Apartment ,860 sq ft,Powai,Mumbai,19.12096786,72.89785767,35000,INR,2,null,null,null,Posted 2 years ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Powai Lakeheights. It has an area of 860 sqft with a carpet area of 600 sqft . The property is available at a monthly rental of Rs. 35,000 . The house is unfurnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,600 sq ft,Dahisar,Mumbai,19.25876045,72.87361145,17000,INR,1,null,null,null,Posted a year ago,"Well designed 1 bhk multistorey apartment is available at a prime location in M D Developers Madhuban A And A1 Wing. It has an area of 600 sqft with a carpet area of 425 sqft . The property is available at a monthly rental of Rs. 17,000 . The house is semi-furnished. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"2,245 sq ft",Ghansoli,Mumbai,19.12029648,72.9910965,99000,INR,3,5,Negotiable,null,Posted 24 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Satyam Builders And Developers Mumbai Imperial Heights, Ghansoli, Mumbai. It has a built-up area of 2245 sqft and is available for rent at Rs. 99,000 per month (negotiable). It is on 36th floor. The building has a total of 39 floor(s). It is east facing property. The property has 3 bathrooms and 5 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. "," 3,00,000",Unfurnished
1 BHK Apartment ,687 sq ft,Ghansoli,Mumbai,19.11989021,73.00995636,49000,INR,2,1,Negotiable,null,Posted a month ago,"It has area of 687 sqft and is available at a rent of Rs. 49,000. It is a furnished property. Furnishings include 1 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 wifi, 1 microwave, 1 dining table, 1 gas connection, 1 ac, 1 bed and 1 modular kitchen. It has 2 bathrooms and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. "," 1,35,000",Furnished
1 BHK Apartment ,689 sq ft,Sector-15 Ghansoli,Mumbai,19.12387466,72.99108124,19000,INR,2,3,Negotiable,null,Posted 12 days ago,"Itâs a 1 bhk multistorey apartment situated in Sector-15 Ghansoli, Mumbai. It has a built-up area of 689 sqft and is available for rent at Rs. 19,000 per month (negotiable). The house is unfurnished. It is on the 5th floor of the building (total number of floors are 7). It is facing east direction. It has 2 bathrooms and 3 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. "," 55,000",Unfurnished
2 BHK Apartment ,"1,200 sq ft",Ghansoli,Mumbai,19.12185478,72.99793243,54000,INR,2,null,Negotiable,null,Posted 13 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Neelkanth Group Heights, one of the most prestigious projects of Ghansoli. The house is furnished. It is located on the 25th floor(out of a total of 30 floor(s)). It is east facing property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Contact us for more details. "," 1,75,000",Furnished
2 BHK Apartment ,630 sq ft,Kalyan West,Mumbai,19.25352097,73.13677979,15000,INR,2,2,Negotiable,null,Posted 3 years ago,," 1,00,000",Unfurnished
2 BHK Apartment ,"1,901 sq ft",Kalyan West,Mumbai,19.24119949,73.12905884,14000,INR,2,2,null,null,Posted a year ago,"It has area of 1901 sqft and is available at a rent of Rs. 14,000. It has rain water harvesting as well as lift available. The project also has intercom, power backup and car parking. It is facing east direction. It has 2 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. "," 1,00,000",Semi-Furnished
1 BHK Apartment ,650 sq ft,Kalyan West,Mumbai,19.2482357,73.14151764,14000,INR,1,1,null,null,Posted a year ago,"A 1 bhk property is available for rental in Balaji World Exotica Phase 1, Kalyan West, Mumbai. It has area of 650 sqft and is available at a rent of Rs. 14,000. It is a furnished property. It has 1 wardrobe, 1 tv, 1 refrigerator and 1 sofa. It also has 1 dining table, 1 ac and 1 bed. It is on 6th floor. The building has a total of 13 floor(s). It has car parking as well as rain water harvesting. The project also has gymnasium, club house, 24 x 7 security, jogging track, children's play area, indoor games, cctv and landscaped gardens. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details. "," 75,000",Furnished
2 BHK Apartment ,"1,150 sq ft",Kalyan West,Mumbai,19.25474739,73.13502502,18000,INR,2,1,null,null,Posted a year ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Mehta Group Amrut Park. The house is semi-furnished. It has 2 bathrooms and 1 balcony. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 1,00,000",Semi-Furnished
1 BHK Apartment ,670 sq ft,Kalyan West,Mumbai,19.26120377,73.14176178,12500,INR,1,null,null,null,Posted a year ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Mehta Group Amrut Heaven. It has a built-up area of 670 sqft and is available for rent at Rs. 12,500 per month . Furnishings include 1 wardrobe, 1 refrigerator, 1 sofa and 1 dining table. It is on the 2nd floor of the building (total number of floors are 12). It has indoor games as well as rain water harvesting. The project also has gymnasium, 24 x 7 security, car parking, swimming pool, club house, cctv, staff quarter and intercom. It is facing east direction. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details. "," 75,000",Semi-Furnished
2 BHK Apartment ,"1,050 sq ft",Kalyan West,Mumbai,19.25468063,73.13434601,20000,INR,2,1,null,null,Posted a year ago,"Itâs a 2 bhk multistorey apartment situated in Nebula Darshan, Kalyan West. The house is furnished. It has 1 wardrobe, 1 tv, 1 refrigerator and 1 sofa. It also has 1 dining table, 1 ac and 1 bed. It is located on the 4th floor(out of a total of 7 floor(s)). Its main door is facing east direction. It has 2 bathrooms and 1 balcony. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 1,00,000",Furnished
